density	noise_sigma	noise_seed	method	junction	incoming_row	outgoing_col	global_entry	truth	estimate	abs_error
dense	0.4	3	map_lbfgs	1	3	2	10	0.24	0.1630836647	0.0769163353
dense	0.4	3	map_lbfgs	1	3	3	11	0.08	0.04704061918	0.03295938082
dense	0.4	3	map_lbfgs	1	3	4	12	0.26	0.3727874611	0.1127874611
dense	0.4	3	map_lbfgs	1	4	1	13	0.2	0.2671848339	0.0671848339
dense	0.4	3	map_lbfgs	1	4	2	14	0.46	0.3752897254	0.08471027463
dense	0.4	3	map_lbfgs	1	4	3	15	0.24	0.05435750283	0.1856424972
dense	0.4	3	map_lbfgs	1	4	4	16	0.1	0.3031679379	0.2031679379
dense	0.4	3	map_lbfgs	2	1	1	17	0.18	0.4072263178	0.2272263178
dense	0.4	3	map_lbfgs	2	1	2	18	0.08	0.2484491131	0.1684491131
dense	0.4	3	map_lbfgs	2	1	3	19	0.16	0.24889192	0.08889192003
dense	0.4	3	map_lbfgs	2	1	4	20	0.58	0.09543264908	0.4845673509
dense	0.4	3	map_lbfgs	2	2	1	21	0.14	0.2584354493	0.1184354493
dense	0.4	3	map_lbfgs	2	2	2	22	0.1	0.3232635082	0.2232635082
dense	0.4	3	map_lbfgs	2	2	3	23	0.56	0.3244475257	0.2355524743
dense	0.4	3	map_lbfgs	2	2	4	24	0.2	0.09385351677	0.1061464832
dense	0.4	3	map_lbfgs	2	3	1	25	0.48	0.6537421355	0.1737421355
dense	0.4	3	map_lbfgs	2	3	2	26	0.2	0.0979921988	0.1020078012
dense	0.4	3	map_lbfgs	2	3	3	27	0.08	0.09798869912	0.01798869912
dense	0.4	3	map_lbfgs	2	3	4	28	0.24	0.1502769666	0.08972303345
dense	0.4	3	map_lbfgs	2	4	1	29	0.18	0.1963290325	0.01632903254
dense	0.4	3	map_lbfgs	2	4	2	30	0.42	0.1739732036	0.2460267964
dense	0.4	3	map_lbfgs	2	4	3	31	0.3	0.1739726699	0.1260273301
dense	0.4	3	map_lbfgs	2	4	4	32	0.1	0.455725094	0.355725094
dense	0.4	3	map_lbfgs	3	1	1	33	0.16	0.2201245515	0.06012455147
dense	0.4	3	map_lbfgs	3	1	2	34	0.18	0.3114005136	0.1314005136
dense	0.4	3	map_lbfgs	3	1	3	35	0.42	0.2284023878	0.1915976122
dense	0.4	3	map_lbfgs	3	1	4	36	0.24	0.2400725471	7.254713693e-05
dense	0.4	3	map_lbfgs	3	2	1	37	0.1	0.2266486275	0.1266486275
dense	0.4	3	map_lbfgs	3	2	2	38	0.22	0.2974756452	0.07747564518
dense	0.4	3	map_lbfgs	3	2	3	39	0.18	0.2330312037	0.05303120369
dense	0.4	3	map_lbfgs	3	2	4	40	0.5	0.2428445237	0.2571554763
dense	0.4	3	map_lbfgs	3	3	1	41	0.44	0.2308518647	0.2091481353
dense	0.4	3	map_lbfgs	3	3	2	42	0.18	0.2883363203	0.1083363203
dense	0.4	3	map_lbfgs	3	3	3	43	0.1	0.2363756076	0.1363756076
dense	0.4	3	map_lbfgs	3	3	4	44	0.28	0.2444362075	0.03556379253
dense	0.4	3	map_lbfgs	3	4	1	45	0.22	0.2247914233	0.004791423304
dense	0.4	3	map_lbfgs	3	4	2	46	0.4	0.3011196099	0.09888039006
dense	0.4	3	map_lbfgs	3	4	3	47	0.26	0.2320902876	0.0279097124
dense	0.4	3	map_lbfgs	3	4	4	48	0.12	0.2419986792	0.1219986792
dense	0.4	3	map_lbfgs	4	1	1	49	0.12	0.2019713391	0.0819713391
dense	0.4	3	map_lbfgs	4	1	2	50	0.16	0.1274730824	0.03252691762
dense	0.4	3	map_lbfgs	4	1	3	51	0.54	0.1268021466	0.4131978534
dense	0.4	3	map_lbfgs	4	1	4	52	0.18	0.543753432	0.363753432
dense	0.4	3	map_lbfgs	4	2	1	53	0.16	0.2050156092	0.04501560916
dense	0.4	3	map_lbfgs	4	2	2	54	0.1	0.11097651	0.01097651005
dense	0.4	3	map_lbfgs	4	2	3	55	0.2	0.1110672127	0.08893278727
dense	0.4	3	map_lbfgs	4	2	4	56	0.54	0.5729406681	0.03294066807
dense	0.4	3	map_lbfgs	4	3	1	57	0.46	0.2922006993	0.1677993007
dense	0.4	3	map_lbfgs	4	3	2	58	0.24	0.138279212	0.101720788
dense	0.4	3	map_lbfgs	4	3	3	59	0.1	0.1364696312	0.03646963118
dense	0.4	3	map_lbfgs	4	3	4	60	0.2	0.4330504575	0.2330504575
dense	0.4	3	map_lbfgs	4	4	1	61	0.2	0.1588737113	0.04112628872
dense	0.4	3	map_lbfgs	4	4	2	62	0.48	0.1167516874	0.3632483126
dense	0.4	3	map_lbfgs	4	4	3	63	0.22	0.1169595712	0.1030404288
dense	0.4	3	map_lbfgs	4	4	4	64	0.1	0.6074150301	0.5074150301
sparse	0.01	1	esmda	1	1	1	1	0.1	0.2249301895	0.1249301895
sparse	0.01	1	esmda	1	1	2	2	0.12	0.2858962537	0.1658962537
sparse	0.01	1	esmda	1	1	3	3	0.5	0.2377965024	0.2622034976
sparse	0.01	1	esmda	1	1	4	4	0.28	0.2513770544	0.0286229456
sparse	0.01	1	esmda	1	2	1	5	0.08	0.2595597487	0.1795597487
sparse	0.01	1	esmda	1	2	2	6	0.18	0.2543387419	0.07433874187
sparse	0.01	1	esmda	1	2	3	7	0.22	0.2647700263	0.04477002633
sparse	0.01	1	esmda	1	2	4	8	0.52	0.2213314831	0.2986685169
sparse	0.01	1	esmda	1	3	1	9	0.42	0.283655619	0.136344381
sparse	0.01	1	esmda	1	3	2	10	0.24	0.1959276421	0.04407235795
sparse	0.01	1	esmda	1	3	3	11	0.08	0.3000683159	0.2200683159
sparse	0.01	1	esmda	1	3	4	12	0.26	0.2203484231	0.03965157691
sparse	0.01	1	esmda	1	4	1	13	0.2	0.2664809818	0.06648098175
sparse	0.01	1	esmda	1	4	2	14	0.46	0.2145731303	0.2454268697
sparse	0.01	1	esmda	1	4	3	15	0.24	0.300963749	0.06096374899
sparse	0.01	1	esmda	1	4	4	16	0.1	0.2179821389	0.1179821389
sparse	0.01	1	esmda	2	1	1	17	0.18	0.2446902658	0.06469026583
sparse	0.01	1	esmda	2	1	2	18	0.08	0.2348911945	0.1548911945
sparse	0.01	1	esmda	2	1	3	19	0.16	0.2499055454	0.08990554543
sparse	0.01	1	esmda	2	1	4	20	0.58	0.2705129942	0.3094870058
sparse	0.01	1	esmda	2	2	1	21	0.14	0.2464175594	0.1064175594
sparse	0.01	1	esmda	2	2	2	22	0.1	0.3004935407	0.2004935407
sparse	0.01	1	esmda	2	2	3	23	0.56	0.2415211888	0.3184788112
sparse	0.01	1	esmda	2	2	4	24	0.2	0.2115677111	0.01156771105
sparse	0.01	1	esmda	2	3	1	25	0.48	0.295007507	0.184992493
sparse	0.01	1	esmda	2	3	2	26	0.2	0.248055685	0.04805568498
sparse	0.01	1	esmda	2	3	3	27	0.08	0.203580964	0.123580964
sparse	0.01	1	esmda	2	3	4	28	0.24	0.253355844	0.01335584404
sparse	0.01	1	esmda	2	4	1	29	0.18	0.2614522274	0.08145222736
sparse	0.01	1	esmda	2	4	2	30	0.42	0.283310589	0.136689411
sparse	0.01	1	esmda	2	4	3	31	0.3	0.2552839365	0.04471606352
sparse	0.01	1	esmda	2	4	4	32	0.1	0.1999532471	0.09995324715
sparse	0.01	1	esmda	3	1	1	33	0.16	0.274158054	0.114158054
sparse	0.01	1	esmda	3	1	2	34	0.18	0.2325552336	0.05255523355
sparse	0.01	1	esmda	3	1	3	35	0.42	0.270040321	0.149959679
sparse	0.01	1	esmda	3	1	4	36	0.24	0.2232463914	0.01675360859
sparse	0.01	1	esmda	3	2	1	37	0.1	0.274541012	0.174541012
sparse	0.01	1	esmda	3	2	2	38	0.22	0.2769988093	0.05699880929
sparse	0.01	1	esmda	3	2	3	39	0.18	0.2601528889	0.08015288889
sparse	0.01	1	esmda	3	2	4	40	0.5	0.1883072898	0.3116927102
sparse	0.01	1	esmda	3	3	1	41	0.44	0.3412927608	0.09870723925
sparse	0.01	1	esmda	3	3	2	42	0.18	0.2374078542	0.05740785417
sparse	0.01	1	esmda	3	3	3	43	0.1	0.2309363714	0.1309363714
sparse	0.01	1	esmda	3	3	4	44	0.28	0.1903630137	0.0896369863
sparse	0.01	1	esmda	3	4	1	45	0.22	0.3078683991	0.08786839907
sparse	0.01	1	esmda	3	4	2	46	0.4	0.2276142327	0.1723857673
sparse	0.01	1	esmda	3	4	3	47	0.26	0.2629105046	0.002910504606
sparse	0.01	1	esmda	3	4	4	48	0.12	0.2016068637	0.08160686366
sparse	0.01	1	esmda	4	1	1	49	0.12	0.2820915617	0.1620915617
sparse	0.01	1	esmda	4	1	2	50	0.16	0.247772687	0.08777268704
sparse	0.01	1	esmda	4	1	3	51	0.54	0.2262048912	0.3137951088
sparse	0.01	1	esmda	4	1	4	52	0.18	0.24393086	0.06393086003
sparse	0.01	1	esmda	4	2	1	53	0.16	0.2270383414	0.06703834143
sparse	0.01	1	esmda	4	2	2	54	0.1	0.2014911696	0.1014911696
sparse	0.01	1	esmda	4	2	3	55	0.2	0.1896475435	0.01035245649
sparse	0.01	1	esmda	4	2	4	56	0.54	0.3818229454	0.1581770546
sparse	0.01	1	esmda	4	3	1	57	0.46	0.3184945206	0.1415054794
sparse	0.01	1	esmda	4	3	2	58	0.24	0.2461980277	0.006198027657
sparse	0.01	1	esmda	4	3	3	59	0.1	0.2363499749	0.1363499749
sparse	0.01	1	esmda	4	3	4	60	0.2	0.1989574769	0.001042523125
sparse	0.01	1	esmda	4	4	1	61	0.2	0.2219909309	0.02199093091
sparse	0.01	1	esmda	4	4	2	62	0.48	0.2448505666	0.2351494334
sparse	0.01	1	esmda	4	4	3	63	0.22	0.3006748566	0.08067485658
sparse	0.01	1	esmda	4	4	4	64	0.1	0.2324836459	0.1324836459
sparse	0.01	1	map_lbfgs	1	1	1	1	0.1	0.2702362451	0.1702362451
sparse	0.01	1	map_lbfgs	1	1	2	2	0.12	0.3147531812	0.1947531812
sparse	0.01	1	map_lbfgs	1	1	3	3	0.5	0.182018024	0.317981976
sparse	0.01	1	map_lbfgs	1	1	4	4	0.28	0.2329925496	0.04700745038
sparse	0.01	1	map_lbfgs	1	2	1	5	0.08	0.2689507037	0.1889507037
sparse	0.01	1	map_lbfgs	1	2	2	6	0.18	0.2995665475	0.1195665475
sparse	0.01	1	map_lbfgs	1	2	3	7	0.22	0.1942389527	0.02576104729
sparse	0.01	1	map_lbfgs	1	2	4	8	0.52	0.237243796	0.282756204
sparse	0.01	1	map_lbfgs	1	3	1	9	0.42	0.2759010754	0.1440989246
sparse	0.01	1	map_lbfgs	1	3	2	10	0.24	0.21690833	0.02309166995
sparse	0.01	1	map_lbfgs	1	3	3	11	0.08	0.2677927264	0.1877927264
sparse	0.01	1	map_lbfgs	1	3	4	12	0.26	0.2393978682	0.02060213184
sparse	0.01	1	map_lbfgs	1	4	1	13	0.2	0.2729457531	0.07294575309
sparse	0.01	1	map_lbfgs	1	4	2	14	0.46	0.2482286263	0.2117713737
sparse	0.01	1	map_lbfgs	1	4	3	15	0.24	0.2364916287	0.003508371259
sparse	0.01	1	map_lbfgs	1	4	4	16	0.1	0.2423339918	0.1423339918
sparse	0.01	1	map_lbfgs	2	1	1	17	0.18	0.273269068	0.09326906803
sparse	0.01	1	map_lbfgs	2	1	2	18	0.08	0.2379482164	0.1579482164
sparse	0.01	1	map_lbfgs	2	1	3	19	0.16	0.247539079	0.08753907901
sparse	0.01	1	map_lbfgs	2	1	4	20	0.58	0.2412436365	0.3387563635
sparse	0.01	1	map_lbfgs	2	2	1	21	0.14	0.2799271697	0.1399271697
sparse	0.01	1	map_lbfgs	2	2	2	22	0.1	0.2350658517	0.1350658517
sparse	0.01	1	map_lbfgs	2	2	3	23	0.56	0.2458337513	0.3141662487
sparse	0.01	1	map_lbfgs	2	2	4	24	0.2	0.2391732274	0.03917322736
sparse	0.01	1	map_lbfgs	2	3	1	25	0.48	0.2829323661	0.1970676339
sparse	0.01	1	map_lbfgs	2	3	2	26	0.2	0.2342318846	0.03423188456
sparse	0.01	1	map_lbfgs	2	3	3	27	0.08	0.2445501114	0.1645501114
sparse	0.01	1	map_lbfgs	2	3	4	28	0.24	0.2382856379	0.001714362062
sparse	0.01	1	map_lbfgs	2	4	1	29	0.18	0.2692082196	0.08920821965
sparse	0.01	1	map_lbfgs	2	4	2	30	0.42	0.2388102608	0.1811897392
sparse	0.01	1	map_lbfgs	2	4	3	31	0.3	0.2497261015	0.05027389849
sparse	0.01	1	map_lbfgs	2	4	4	32	0.1	0.2422554181	0.1422554181
sparse	0.01	1	map_lbfgs	3	1	1	33	0.16	0.2499999766	0.08999997661
sparse	0.01	1	map_lbfgs	3	1	2	34	0.18	0.2499999766	0.06999997661
sparse	0.01	1	map_lbfgs	3	1	3	35	0.42	0.2500000702	0.1699999298
sparse	0.01	1	map_lbfgs	3	1	4	36	0.24	0.2499999766	0.009999976554
sparse	0.01	1	map_lbfgs	3	2	1	37	0.1	0.2499999813	0.1499999813
sparse	0.01	1	map_lbfgs	3	2	2	38	0.22	0.2499999813	0.02999998128
sparse	0.01	1	map_lbfgs	3	2	3	39	0.18	0.2500000562	0.0700000562
sparse	0.01	1	map_lbfgs	3	2	4	40	0.5	0.2499999812	0.2500000188
sparse	0.01	1	map_lbfgs	3	3	1	41	0.44	0.2499999812	0.1900000188
sparse	0.01	1	map_lbfgs	3	3	2	42	0.18	0.2499999812	0.06999998115
sparse	0.01	1	map_lbfgs	3	3	3	43	0.1	0.2500000566	0.1500000566
sparse	0.01	1	map_lbfgs	3	3	4	44	0.28	0.2499999811	0.0300000189
sparse	0.01	1	map_lbfgs	3	4	1	45	0.22	0.2499999795	0.02999997949
sparse	0.01	1	map_lbfgs	3	4	2	46	0.4	0.2499999795	0.1500000205
sparse	0.01	1	map_lbfgs	3	4	3	47	0.26	0.2500000616	0.009999938426
sparse	0.01	1	map_lbfgs	3	4	4	48	0.12	0.2499999794	0.1299999794
sparse	0.01	1	map_lbfgs	4	1	1	49	0.12	0.280954946	0.160954946
sparse	0.01	1	map_lbfgs	4	1	2	50	0.16	0.266056099	0.106056099
sparse	0.01	1	map_lbfgs	4	1	3	51	0.54	0.1899863316	0.3500136684
sparse	0.01	1	map_lbfgs	4	1	4	52	0.18	0.2630026234	0.0830026234
sparse	0.01	1	map_lbfgs	4	2	1	53	0.16	0.2864106284	0.1264106284
sparse	0.01	1	map_lbfgs	4	2	2	54	0.1	0.2671160204	0.1671160204
sparse	0.01	1	map_lbfgs	4	2	3	55	0.2	0.1803987454	0.01960125457
sparse	0.01	1	map_lbfgs	4	2	4	56	0.54	0.2660746058	0.2739253942
sparse	0.01	1	map_lbfgs	4	3	1	57	0.46	0.2607360278	0.1992639722
sparse	0.01	1	map_lbfgs	4	3	2	58	0.24	0.2448496857	0.004849685662
sparse	0.01	1	map_lbfgs	4	3	3	59	0.1	0.2543711928	0.1543711928
sparse	0.01	1	map_lbfgs	4	3	4	60	0.2	0.2400430937	0.04004309367
sparse	0.01	1	map_lbfgs	4	4	1	61	0.2	0.2292462521	0.02924625214
sparse	0.01	1	map_lbfgs	4	4	2	62	0.48	0.2114147926	0.2685852074
sparse	0.01	1	map_lbfgs	4	4	3	63	0.22	0.3489000716	0.1289000716
sparse	0.01	1	map_lbfgs	4	4	4	64	0.1	0.2104388837	0.1104388837
sparse	0.01	2	esmda	1	1	1	1	0.1	0.227700409	0.127700409
sparse	0.01	2	esmda	1	1	2	2	0.12	0.3027169813	0.1827169813
sparse	0.01	2	esmda	1	1	3	3	0.5	0.2269952498	0.2730047502
sparse	0.01	2	esmda	1	1	4	4	0.28	0.2425873599	0.03741264011
sparse	0.01	2	esmda	1	2	1	5	0.08	0.2708243392	0.1908243392
sparse	0.01	2	esmda	1	2	2	6	0.18	0.2663648735	0.08636487354
sparse	0.01	2	esmda	1	2	3	7	0.22	0.2517557927	0.03175579267
sparse	0.01	2	esmda	1	2	4	8	0.52	0.2110549946	0.3089450054
sparse	0.01	2	esmda	1	3	1	9	0.42	0.2709682157	0.1490317843
sparse	0.01	2	esmda	1	3	2	10	0.24	0.2326535952	0.007346404758
sparse	0.01	2	esmda	1	3	3	11	0.08	0.2885785592	0.2085785592
sparse	0.01	2	esmda	1	3	4	12	0.26	0.2077996298	0.05220037022
sparse	0.01	2	esmda	1	4	1	13	0.2	0.2732405163	0.07324051635
sparse	0.01	2	esmda	1	4	2	14	0.46	0.2077634171	0.2522365829
sparse	0.01	2	esmda	1	4	3	15	0.24	0.3116552995	0.07165529948
sparse	0.01	2	esmda	1	4	4	16	0.1	0.207340767	0.107340767
sparse	0.01	2	esmda	2	1	1	17	0.18	0.2150357453	0.03503574533
sparse	0.01	2	esmda	2	1	2	18	0.08	0.2458731302	0.1658731302
sparse	0.01	2	esmda	2	1	3	19	0.16	0.2812716321	0.1212716321
sparse	0.01	2	esmda	2	1	4	20	0.58	0.2578194923	0.3221805077
sparse	0.01	2	esmda	2	2	1	21	0.14	0.2354391185	0.09543911847
sparse	0.01	2	esmda	2	2	2	22	0.1	0.3132560111	0.2132560111
sparse	0.01	2	esmda	2	2	3	23	0.56	0.2584103425	0.3015896575
sparse	0.01	2	esmda	2	2	4	24	0.2	0.1928945279	0.007105472114
sparse	0.01	2	esmda	2	3	1	25	0.48	0.2588212129	0.2211787871
sparse	0.01	2	esmda	2	3	2	26	0.2	0.2786558419	0.07865584192
sparse	0.01	2	esmda	2	3	3	27	0.08	0.2357211049	0.1557211049
sparse	0.01	2	esmda	2	3	4	28	0.24	0.2268018402	0.01319815978
sparse	0.01	2	esmda	2	4	1	29	0.18	0.2184361248	0.03843612476
sparse	0.01	2	esmda	2	4	2	30	0.42	0.2878536088	0.1321463912
sparse	0.01	2	esmda	2	4	3	31	0.3	0.2958765208	0.004123479223
sparse	0.01	2	esmda	2	4	4	32	0.1	0.1978337457	0.09783374565
sparse	0.01	2	esmda	3	1	1	33	0.16	0.2384904382	0.0784904382
sparse	0.01	2	esmda	3	1	2	34	0.18	0.2691268327	0.08912683268
sparse	0.01	2	esmda	3	1	3	35	0.42	0.2773625014	0.1426374986
sparse	0.01	2	esmda	3	1	4	36	0.24	0.2150202278	0.02497977225
sparse	0.01	2	esmda	3	2	1	37	0.1	0.2667007009	0.1667007009
sparse	0.01	2	esmda	3	2	2	38	0.22	0.2350280404	0.01502804043
sparse	0.01	2	esmda	3	2	3	39	0.18	0.2975237768	0.1175237768
sparse	0.01	2	esmda	3	2	4	40	0.5	0.2007474819	0.2992525181
sparse	0.01	2	esmda	3	3	1	41	0.44	0.3488478338	0.09115216616
sparse	0.01	2	esmda	3	3	2	42	0.18	0.2327733297	0.05277332965
sparse	0.01	2	esmda	3	3	3	43	0.1	0.2292821453	0.1292821453
sparse	0.01	2	esmda	3	3	4	44	0.28	0.1890966912	0.0909033088
sparse	0.01	2	esmda	3	4	1	45	0.22	0.2800574676	0.06005746755
sparse	0.01	2	esmda	3	4	2	46	0.4	0.2259278976	0.1740721024
sparse	0.01	2	esmda	3	4	3	47	0.26	0.2903953631	0.03039536311
sparse	0.01	2	esmda	3	4	4	48	0.12	0.2036192717	0.08361927171
sparse	0.01	2	esmda	4	1	1	49	0.12	0.260608287	0.140608287
sparse	0.01	2	esmda	4	1	2	50	0.16	0.2276760718	0.06767607181
sparse	0.01	2	esmda	4	1	3	51	0.54	0.2436644624	0.2963355376
sparse	0.01	2	esmda	4	1	4	52	0.18	0.2680511788	0.08805117881
sparse	0.01	2	esmda	4	2	1	53	0.16	0.2729557394	0.1129557394
sparse	0.01	2	esmda	4	2	2	54	0.1	0.1886580557	0.08865805567
sparse	0.01	2	esmda	4	2	3	55	0.2	0.2066374801	0.006637480124
sparse	0.01	2	esmda	4	2	4	56	0.54	0.3317487248	0.2082512752
sparse	0.01	2	esmda	4	3	1	57	0.46	0.279271575	0.180728425
sparse	0.01	2	esmda	4	3	2	58	0.24	0.2348382123	0.005161787703
sparse	0.01	2	esmda	4	3	3	59	0.1	0.2451758033	0.1451758033
sparse	0.01	2	esmda	4	3	4	60	0.2	0.2407144094	0.0407144094
sparse	0.01	2	esmda	4	4	1	61	0.2	0.2117611521	0.01176115206
sparse	0.01	2	esmda	4	4	2	62	0.48	0.2234454678	0.2565545322
sparse	0.01	2	esmda	4	4	3	63	0.22	0.280912111	0.06091211099
sparse	0.01	2	esmda	4	4	4	64	0.1	0.2838812691	0.1838812691
sparse	0.01	2	map_lbfgs	1	1	1	1	0.1	0.273429345	0.173429345
sparse	0.01	2	map_lbfgs	1	1	2	2	0.12	0.2863652673	0.1663652673
sparse	0.01	2	map_lbfgs	1	1	3	3	0.5	0.1904882978	0.3095117022
sparse	0.01	2	map_lbfgs	1	1	4	4	0.28	0.2497170899	0.03028291006
sparse	0.01	2	map_lbfgs	1	2	1	5	0.08	0.2694392167	0.1894392167
sparse	0.01	2	map_lbfgs	1	2	2	6	0.18	0.2791498823	0.09914988227
sparse	0.01	2	map_lbfgs	1	2	3	7	0.22	0.2017047562	0.01829524381
sparse	0.01	2	map_lbfgs	1	2	4	8	0.52	0.2497061448	0.2702938552
sparse	0.01	2	map_lbfgs	1	3	1	9	0.42	0.246759344	0.173240656
sparse	0.01	2	map_lbfgs	1	3	2	10	0.24	0.2556177222	0.01561772224
sparse	0.01	2	map_lbfgs	1	3	3	11	0.08	0.2681002875	0.1881002875
sparse	0.01	2	map_lbfgs	1	3	4	12	0.26	0.2295226463	0.03047735373
sparse	0.01	2	map_lbfgs	1	4	1	13	0.2	0.258359554	0.05835955403
sparse	0.01	2	map_lbfgs	1	4	2	14	0.46	0.2666016585	0.1933983415
sparse	0.01	2	map_lbfgs	1	4	3	15	0.24	0.2333893565	0.006610643524
sparse	0.01	2	map_lbfgs	1	4	4	16	0.1	0.241649431	0.141649431
sparse	0.01	2	map_lbfgs	2	1	1	17	0.18	0.2427278913	0.06272789129
sparse	0.01	2	map_lbfgs	2	1	2	18	0.08	0.2616815686	0.1816815686
sparse	0.01	2	map_lbfgs	2	1	3	19	0.16	0.2404368247	0.08043682474
sparse	0.01	2	map_lbfgs	2	1	4	20	0.58	0.2551537154	0.3248462846
sparse	0.01	2	map_lbfgs	2	2	1	21	0.14	0.2406727065	0.1006727065
sparse	0.01	2	map_lbfgs	2	2	2	22	0.1	0.2642994193	0.1642994193
sparse	0.01	2	map_lbfgs	2	2	3	23	0.56	0.2386532276	0.3213467724
sparse	0.01	2	map_lbfgs	2	2	4	24	0.2	0.2563746466	0.05637464659
sparse	0.01	2	map_lbfgs	2	3	1	25	0.48	0.2435178461	0.2364821539
sparse	0.01	2	map_lbfgs	2	3	2	26	0.2	0.2652799052	0.06527990523
sparse	0.01	2	map_lbfgs	2	3	3	27	0.08	0.2350432938	0.1550432938
sparse	0.01	2	map_lbfgs	2	3	4	28	0.24	0.2561589548	0.01615895482
sparse	0.01	2	map_lbfgs	2	4	1	29	0.18	0.2436934274	0.06369342744
sparse	0.01	2	map_lbfgs	2	4	2	30	0.42	0.2604495462	0.1595504538
sparse	0.01	2	map_lbfgs	2	4	3	31	0.3	0.2413298219	0.05867017812
sparse	0.01	2	map_lbfgs	2	4	4	32	0.1	0.2545272045	0.1545272045
sparse	0.01	2	map_lbfgs	3	1	1	33	0.16	0.2500004436	0.09000044358
sparse	0.01	2	map_lbfgs	3	1	2	34	0.18	0.2500004436	0.07000044358
sparse	0.01	2	map_lbfgs	3	1	3	35	0.42	0.2499990241	0.1700009759
sparse	0.01	2	map_lbfgs	3	1	4	36	0.24	0.2500000887	0.01000008872
sparse	0.01	2	map_lbfgs	3	2	1	37	0.1	0.2500003556	0.1500003556
sparse	0.01	2	map_lbfgs	3	2	2	38	0.22	0.2500003556	0.03000035563
sparse	0.01	2	map_lbfgs	3	2	3	39	0.18	0.2499992176	0.0699992176
sparse	0.01	2	map_lbfgs	3	2	4	40	0.5	0.2500000711	0.2499999289
sparse	0.01	2	map_lbfgs	3	3	1	41	0.44	0.2500003598	0.1899996402
sparse	0.01	2	map_lbfgs	3	3	2	42	0.18	0.2500003598	0.07000035984
sparse	0.01	2	map_lbfgs	3	3	3	43	0.1	0.2499992083	0.1499992083
sparse	0.01	2	map_lbfgs	3	3	4	44	0.28	0.250000072	0.02999992803
sparse	0.01	2	map_lbfgs	3	4	1	45	0.22	0.2500003817	0.03000038173
sparse	0.01	2	map_lbfgs	3	4	2	46	0.4	0.2500003817	0.1499996183
sparse	0.01	2	map_lbfgs	3	4	3	47	0.26	0.2499991602	0.01000083981
sparse	0.01	2	map_lbfgs	3	4	4	48	0.12	0.2500000763	0.1300000763
sparse	0.01	2	map_lbfgs	4	1	1	49	0.12	0.2242517236	0.1042517236
sparse	0.01	2	map_lbfgs	4	1	2	50	0.16	0.238661032	0.07866103199
sparse	0.01	2	map_lbfgs	4	1	3	51	0.54	0.2592761645	0.2807238355
sparse	0.01	2	map_lbfgs	4	1	4	52	0.18	0.2778110799	0.09781107992
sparse	0.01	2	map_lbfgs	4	2	1	53	0.16	0.2198917264	0.05989172639
sparse	0.01	2	map_lbfgs	4	2	2	54	0.1	0.2368143308	0.1368143308
sparse	0.01	2	map_lbfgs	4	2	3	55	0.2	0.2567323797	0.0567323797
sparse	0.01	2	map_lbfgs	4	2	4	56	0.54	0.2865615632	0.2534384368
sparse	0.01	2	map_lbfgs	4	3	1	57	0.46	0.2276944996	0.2323055004
sparse	0.01	2	map_lbfgs	4	3	2	58	0.24	0.2408303763	0.0008303762571
sparse	0.01	2	map_lbfgs	4	3	3	59	0.1	0.256933984	0.156933984
sparse	0.01	2	map_lbfgs	4	3	4	60	0.2	0.2745411401	0.0745411401
sparse	0.01	2	map_lbfgs	4	4	1	61	0.2	0.1990815872	0.000918412752
sparse	0.01	2	map_lbfgs	4	4	2	62	0.48	0.2110282201	0.2689717799
sparse	0.01	2	map_lbfgs	4	4	3	63	0.22	0.3246535457	0.1046535457
sparse	0.01	2	map_lbfgs	4	4	4	64	0.1	0.2652366469	0.1652366469
sparse	0.01	3	esmda	1	1	1	1	0.1	0.2157523145	0.1157523145
sparse	0.01	3	esmda	1	1	2	2	0.12	0.2895225687	0.1695225687
sparse	0.01	3	esmda	1	1	3	3	0.5	0.2429607747	0.2570392253
sparse	0.01	3	esmda	1	1	4	4	0.28	0.2517643421	0.02823565785
sparse	0.01	3	esmda	1	2	1	5	0.08	0.2663323628	0.1863323628
sparse	0.01	3	esmda	1	2	2	6	0.18	0.2691442753	0.08914427528
sparse	0.01	3	esmda	1	2	3	7	0.22	0.2593238919	0.03932389188
sparse	0.01	3	esmda	1	2	4	8	0.52	0.20519947	0.31480053
sparse	0.01	3	esmda	1	3	1	9	0.42	0.2710636788	0.1489363212
sparse	0.01	3	esmda	1	3	2	10	0.24	0.2230860886	0.01691391144
sparse	0.01	3	esmda	1	3	3	11	0.08	0.3013959895	0.2213959895
sparse	0.01	3	esmda	1	3	4	12	0.26	0.2044542432	0.05554575681
sparse	0.01	3	esmda	1	4	1	13	0.2	0.273837052	0.07383705205
sparse	0.01	3	esmda	1	4	2	14	0.46	0.2272696416	0.2327303584
sparse	0.01	3	esmda	1	4	3	15	0.24	0.2913069649	0.0513069649
sparse	0.01	3	esmda	1	4	4	16	0.1	0.2075863415	0.1075863415
sparse	0.01	3	esmda	2	1	1	17	0.18	0.2356835084	0.05568350842
sparse	0.01	3	esmda	2	1	2	18	0.08	0.2366901722	0.1566901722
sparse	0.01	3	esmda	2	1	3	19	0.16	0.2590329511	0.0990329511
sparse	0.01	3	esmda	2	1	4	20	0.58	0.2685933682	0.3114066318
sparse	0.01	3	esmda	2	2	1	21	0.14	0.2330802051	0.09308020512
sparse	0.01	3	esmda	2	2	2	22	0.1	0.316837656	0.216837656
