sample	weight	z_j54_r1_k1	z_j54_r1_k2	z_j54_r2_k1	z_j54_r2_k2	z_j54_r3_k1	z_j54_r3_k2	z_j196_r1_k1	z_j196_r1_k2	z_j196_r2_k1	z_j196_r2_k2	z_j196_r3_k1	z_j196_r3_k2	z_j219_r1_k1	z_j219_r1_k2	z_j219_r2_k1	z_j219_r2_k2	z_j219_r3_k1	z_j219_r3_k2	z_j258_r1_k1	z_j258_r1_k2	z_j258_r2_k1	z_j258_r2_k2	z_j258_r3_k1	z_j258_r3_k2	z_j261_r1_k1	z_j261_r1_k2	z_j261_r2_k1	z_j261_r2_k2	z_j261_r3_k1	z_j261_r3_k2	z_j308_r1_k1	z_j308_r1_k2	z_j308_r2_k1	z_j308_r2_k2	z_j308_r3_k1	z_j308_r3_k2	z_j339_r1_k1	z_j339_r1_k2	z_j339_r1_k3	z_j339_r2_k1	z_j339_r2_k2	z_j339_r2_k3	z_j339_r3_k1	z_j339_r3_k2	z_j339_r3_k3	z_j386_r1_k1	z_j457_r1_k1	z_j475_r1_k1	z_j475_r1_k2	z_j475_r1_k3	z_j477_r1_k1	z_j477_r1_k2	z_j477_r2_k1	z_j477_r2_k2	z_j481_r1_k1	z_j481_r1_k2	z_j481_r1_k3	z_j481_r1_k4	z_j481_r1_k5	z_j485_r1_k1	z_j485_r1_k2	z_j485_r2_k1	z_j485_r2_k2	z_j486_r1_k1	z_j486_r2_k1	z_j487_r1_k1	z_j487_r1_k2	z_j487_r1_k3	z_j487_r1_k4	z_j490_r1_k1	z_j490_r1_k2	z_j490_r2_k1	z_j490_r2_k2	z_j491_r1_k1	z_j491_r2_k1	z_j495_r1_k1	z_j495_r1_k2	z_j495_r1_k3	z_j495_r2_k1	z_j495_r2_k2	z_j495_r2_k3	z_j495_r3_k1	z_j495_r3_k2	z_j495_r3_k3	z_j495_r3_k4	z_j495_r4_k1	z_j495_r4_k2	z_j495_r4_k3	z_j496_r1_k1	z_j496_r2_k1	z_j496_r3_k1	z_j497_r1_k1	z_j497_r1_k2	z_j497_r1_k3	z_j497_r2_k1	z_j497_r2_k2	z_j497_r2_k3
73	0.0078125	0.8057938183	-0.3946023189	-1.956447004	-1.387619873	-2.592974177	0.5071444815	-0.8877216425	-0.8727576021	-0.1153483427	0.2772006197	1.32208013	0.1503933922	-0.5233411775	1.541969652	0.3436917731	0.1168183804	0.851750423	3.165874447	-1.044132638	-0.3234879814	1.08764974	0.004658682331	1.370882629	2.096979995	1.383166161	0.6809767454	1.790544966	-0.8727023003	-0.2792165965	-1.361211279	2.471441521	0.3138182979	-1.223056755	-0.6419074082	0.2630617694	0.7304994833	-1.682444372	-0.7878326	-1.186896198	-0.3345715881	-1.119360083	-2.367323526	-1.245727606	1.381170104	1.484476173	0.8002774103	0.2189422145	0.5805167308	1.118412673	1.811977704	0.9481924707	-0.7320661118	-1.282929432	-0.2871272135	-0.03052800494	-0.1430278332	1.643960549	0.7743245522	0.7416723755	-0.240380326	-0.4554665706	-0.3348024231	0.8032224871	1.182820627	-0.5435346203	0.7013967146	1.776777547	1.566047274	-0.6688522136	2.044483428	-1.185473185	0.5405767515	-0.4229534582	1.481613233	1.709919355	1.120670986	0.2078838912	0.178374654	-1.799398477	-0.430123688	-0.7889141346	-2.771059152	-1.516488556	-0.4144730689	1.07981498	-1.030661567	-0.5207642848	-0.2894364617	-1.172758937	1.058177761	1.583169452	-0.5623367021	-1.377268194	1.32567244	-0.6450243449	0.006006918667	1.723199392
74	0.0078125	-0.6116198361	0.1314858473	-1.611578897	2.848428624	2.755604831	1.838395844	-0.1567283392	0.160630076	0.8338097478	1.121736548	0.6385425867	0.5032501344	0.4051925893	-1.797593441	-0.4826736659	-0.5272033113	0.6465138621	-0.203968045	1.635930864	-0.4909483219	1.587295054	0.6506399001	-0.5297884033	-0.9076280092	1.234428413	0.9838634567	-3.035326371	-1.413994634	0.7510195206	-0.3211298393	2.653806586	0.7461787867	-0.7458558963	-2.3310834	1.326919291	-0.7624336896	-3.045032571	1.05713684	-0.6252675087	0.3866736229	-0.4322374091	0.9694646531	-0.9998054573	-0.1264824262	-0.0008634959652	-0.9271703606	-1.294709201	0.002120090718	1.298474067	0.5267901545	-2.013057796	-2.997263741	0.7534296014	-0.001137112634	-1.36894607	-0.8792970905	-1.326730825	0.6725430294	0.5634191932	-1.708664785	-0.2756556347	1.828925231	0.1602110571	0.7668313983	1.594122439	0.3664565602	-0.00381614197	0.4170059566	0.2787473499	0.7879285995	-1.435869026	-1.355188905	-0.2503119708	-0.8568532461	-0.9891102558	-0.7789939408	0.7392339422	-1.642731732	-0.7453135306	-1.476872544	-2.825706105	2.210374918	-0.6685685924	1.938821436	-0.06454519228	-0.7552168358	0.6772672421	-1.110864815	-0.0028750024	-2.37288004	-2.656608691	-1.714075936	0.8904745695	-1.967097362	1.12501448	0.1895274945	-2.330500093
75	0.0078125	0.5466505955	0.9908768497	0.495368725	0.2242919163	-0.4902283964	1.234892843	-0.7385609234	-2.126445858	0.8575989784	-1.045925014	0.4117129667	1.623508742	0.6455817046	0.5322067736	-1.091293201	0.4275175397	0.379582478	-0.1779382669	-0.2076376451	0.5634825405	-0.1356649304	-0.7047734753	-1.344446163	-1.513696396	-0.9507132958	1.107443739	0.370853001	0.6515512757	0.04670627936	0.7573993965	1.604149563	1.320165269	0.8259792491	0.06492846716	-0.6382839433	-1.123809505	-1.260285568	1.000452168	-0.1345356462	-1.880930003	-1.538910887	0.5539793714	-1.286524173	-0.5335546906	0.2989436248	-0.6227976778	1.052289107	-0.2327199199	-0.1830345463	0.432195098	-1.916229187	-1.987350413	-1.329049595	-3.112139821	-1.736805999	-0.6461583802	-0.8912270395	-1.499971338	0.5133029791	2.599287333	-0.6233907055	0.7539983823	0.6432665402	1.424977547	-1.72911445	0.7377144358	0.6254708723	-1.406273819	-1.10841095	1.117359011	1.639075189	-0.323364006	-1.978694871	0.354429207	-1.403206683	-1.686302414	-1.040510005	-1.560841332	-0.2529724103	-2.036382954	-0.2232032819	1.246292491	0.4110036746	1.181783473	-0.2394699071	0.8054844732	-0.05900922171	0.5294614723	0.632787844	1.068367109	-0.6286908878	2.003018908	1.315922036	1.088678897	-1.855547466	-0.04073204919	0.4284586011
76	0.0078125	-2.554690605	1.721482489	-1.087595866	2.12124914	-1.31170273	-0.7197092635	-3.298826661	1.737340948	0.3359262213	-1.728786256	2.381404641	-0.3132823878	0.8933598968	-1.55351573	1.919317888	-0.469188784	-0.1102170662	1.674522302	-0.5663782962	-0.5117465574	-2.372441595	1.565970774	-0.5517607712	0.8913090352	2.077986363	0.000963453985	0.5603990658	0.3420832461	1.500224535	-0.3339579653	0.5991566845	1.95573715	1.302697058	-0.5159496344	0.0365684768	-1.818931122	-3.34741695	1.674470084	1.463945226	-1.083894347	-0.2605740427	-0.309967666	-1.265355404	1.494847854	-1.640233527	1.140765441	-1.089063183	-0.1447237799	1.189524732	-0.5762449254	1.421503852	0.7944455643	1.200069739	-1.550127561	-1.482425888	1.680100288	-0.9434422685	0.2875916505	1.01545723	-0.1985389676	0.3215140938	-1.984868226	-2.494581151	-0.1890976126	1.198220246	-0.9304611619	-1.330617751	-1.126765143	1.056396222	2.06621104	0.1750950329	-0.1609412307	-0.5665002486	-1.969745707	-0.1973973265	0.1010836231	1.613832378	-1.394145233	-1.90471998	1.857437676	-1.253335468	0.08300268335	-2.450772973	0.2938100405	1.033350063	1.152725504	-0.8410919238	0.09789128549	-1.746428694	-0.09211082749	-1.466105917	0.459658362	-0.04435140974	1.18807182	-0.6665458028	0.9963934544	0.2263671324
77	0.0078125	-3.18780081	-2.743532562	0.6431351687	-1.472992092	-0.01236214291	2.047578717	-0.4143219542	0.9476989996	1.222638721	-0.6028536478	0.1103642704	-0.0911082461	-0.768310865	1.402499083	-1.705005392	2.648459652	1.4590851	0.6943517608	1.627297692	0.5787263008	-0.383321541	0.1260646329	-1.737239244	-1.384052895	-0.2243513956	-0.1823295622	-0.6130001628	-2.015453461	0.09087817624	-0.1265680628	-2.681789952	2.085864213	-1.405684846	-0.5436336091	-0.9818496927	-0.4091246555	2.13586459	1.892365852	0.967718652	-1.126753273	0.9422561548	0.8581325146	-0.9511448751	0.9016515457	1.331619201	-0.6434757342	0.6458959334	0.06961838684	-0.9036628318	0.496022132	-0.3404646433	-0.5713164879	1.34673491	-0.04769110752	-0.9448624703	0.7241975712	-0.5114555544	-2.213116311	0.2094158182	0.5750526085	1.361716957	-1.765515856	-0.03339893819	1.609553161	-0.4541465539	-0.8172763152	-0.1120698141	0.08997282625	1.675926134	1.847547945	0.6493458866	1.052641141	-1.614793987	-0.5249406787	-0.1895840945	0.02033340668	0.1220269256	2.154689574	-0.515101786	0.2287617215	-2.013978267	-1.229558122	-0.259547591	2.706369524	-1.12293904	-1.152503868	1.646452542	-0.1651213708	0.04735833688	-0.8668536536	0.6275598424	0.6333765205	-0.6994424175	0.09980427094	0.8413517394	-0.3695387408	0.6402275662
78	0.0078125	0.3123966672	-1.252983138	-1.195459985	0.5546209263	-0.2002378849	3.300324146	1.471186469	-1.286734185	0.1478871227	1.685950672	0.5415842875	-1.442074879	-0.3374972449	2.938444819	-0.390885393	3.270730653	3.246437758	-0.2893102097	2.116658841	1.060133656	0.5765052884	0.5883379463	-1.429970322	-0.348379406	0.9359618194	0.8935682821	-0.1265389474	-1.827133588	-1.708980516	0.5578852526	1.991040044	0.0480007363	0.5453945533	-0.5881994871	0.371304984	-0.4745034574	-0.7918500808	-0.2767251488	-0.7734906883	-1.725888479	-1.12690175	-1.196241932	-2.240000593	-0.5772823538	-1.26077033	-0.715227464	0.1337387094	0.4158546629	2.186563133	-0.2789392729	-0.3258731344	0.1623932796	2.461293805	0.9239396482	-0.1624655859	-1.709914489	-1.362129942	1.55727658	-0.6090328654	0.9233368102	0.4562576206	1.646449015	1.576685678	0.3867203818	0.6278341015	0.6778130981	-0.1298035495	0.9244748197	0.02462549871	0.02310330617	1.606786557	1.533541264	-0.1309507083	0.7569799513	1.280033768	-0.9265726878	-0.8970440173	-0.1876046797	-0.1035685497	0.3163728007	-1.913702065	-1.363475713	-0.4837460426	0.7264741486	1.919814507	1.30428978	0.5006209189	1.597479331	2.36671862	0.6019202938	1.210514289	-1.307958006	-1.303238331	-0.282394974	2.783964011	1.300535218	-1.716470965
79	0.0078125	-2.770936251	0.4154875935	1.95161398	-1.079966813	0.7667525944	1.14034511	-2.211800953	-0.7574857759	1.328299728	2.413436135	-1.697387297	-0.6300434987	-1.477148005	-0.6875272464	0.1744529657	-0.08418111009	0.3196515745	-0.8927336947	-1.043538259	1.764172144	0.5871082764	-1.044796537	-1.951469853	-2.913166725	0.9723509535	2.71147384	1.490466106	-1.681075726	0.1927287844	-0.4390780554	1.02240466	-2.324972027	-0.111768357	-2.842953602	-0.1912605406	-0.6078470731	-1.220315191	-0.8366345839	-1.54937721	-1.861496448	0.7452702558	-0.6886593018	-0.4624801311	-1.178324379	0.8240252802	1.655423961	-0.6382818351	-0.8788555666	-2.36050537	-0.2630452368	-0.3674864247	-0.6418329341	0.4416255963	0.126040252	-1.870267629	1.031148835	-1.693060821	-1.316374456	-1.00030629	-1.126006125	-0.1865265779	1.497402043	-0.8185422378	0.3285620612	0.8519262185	1.42165764	-0.805830472	-1.340004974	-0.9024582115	0.2027350702	-0.7627125903	1.064248446	-0.1530358893	-1.621265905	0.515876022	0.6302272597	0.4096086708	0.2473329692	0.7916043006	1.114642885	-2.268592861	0.7911045649	2.223568833	-0.9822998143	-0.4814439596	-0.6723592381	0.2614636221	1.123379949	0.7536858589	0.4732775842	0.8059043244	-0.7582261877	1.758139989	-1.243386917	0.4412375863	-1.799665526	-0.908726578
80	0.0078125	-0.9375777313	0.5967124794	-2.33784787	-0.8578331383	0.431181549	0.7669567531	-0.8056495998	-0.5692766836	0.3107352556	-1.186857253	0.8798581521	-1.853330098	0.111399783	-3.019126145	1.037470222	0.08065359902	0.04760635217	2.302404462	-0.09522851846	-0.8342702073	-1.004896799	0.5767102163	-1.287711925	1.428355043	0.8225094818	0.4893295081	-0.3966969005	-0.4409219566	2.122320258	1.110381973	-0.3774438957	0.1887523832	-1.107360284	-0.08521150815	-0.297875909	-1.157670824	-0.144583581	1.416868465	0.3556743892	1.184914733	-1.721674858	1.793218838	-0.8310306035	0.3079548461	0.3449903974	-0.1827798045	-0.8724578565	-0.5885164403	0.620157055	-1.596350902	-1.145594706	-0.5159330136	0.5062956463	-0.2119028398	-1.6722769	-0.7203979247	-0.8715846762	0.6313891731	-1.100604658	0.5993553861	0.05470723961	0.02039448472	-0.4136872036	0.8126549244	0.09219610335	-1.203345049	-0.8379096494	1.190606792	-0.08826038999	2.303937795	-1.164266249	0.03588183475	-0.5911977948	0.6938353188	0.3535091081	-0.1233233364	1.822495975	0.2259019236	-1.389870433	-1.2962653	1.41499369	0.1855594912	-0.7696907014	0.2460124975	2.192307511	-1.299582267	2.156235326	-0.2428024249	-1.475142726	1.095041272	1.443054905	-1.090659877	0.5961046021	0.9345225758	-0.4092216372	-0.1598147505	-2.01905467
81	0.0078125	0.2763702957	0.05638560036	1.692131891	-2.052776746	3.202497159	0.8183242488	-0.8993616503	1.638328016	-1.944013707	0.1864771022	-0.08841571811	-0.1484670875	0.5258825726	1.167486132	1.182874213	-0.6119879534	-0.330384574	0.3022514425	0.8443577931	-1.014210821	0.2256784311	-0.9726612082	0.05062011124	1.428188248	-1.963151111	0.02970987704	0.2388141906	-0.4188321837	1.068179774	-1.86044701	-1.518735715	1.995039131	-1.747258099	1.092712325	-0.3225732514	0.6411418585	0.2313272516	0.3887773575	0.1426688907	-1.619504399	-0.63338477	-1.411076319	0.1141752596	-0.7198494859	-1.13832881	0.7332801424	0.4170653301	0.01998128131	0.2383307073	2.348555181	0.8741496442	-1.703501988	0.6745896445	-2.138216762	-1.456683709	-1.709892534	1.2028097	-0.9945949382	0.617676785	0.1024070459	-1.188794274	0.3106629713	0.167693815	0.8592093448	0.3959627288	-0.3473831716	0.4498722926	-0.004184151986	1.039315844	-0.02806672209	0.2921243241	-0.1805085275	-0.5579676482	0.9489132744	0.5402066725	1.908233693	1.514493323	-1.581714883	-1.071314464	-0.3137153415	-0.1623310048	1.254689522	1.99479736	1.575842329	-0.7295122784	-0.3066093761	-0.4829498766	2.175678357	1.728458622	0.4977129022	-0.5005023388	-0.5828957662	1.019387869	-1.048729111	0.4561886604	-1.624688153	-0.1518015752
82	0.0078125	1.018021714	-0.5344307376	0.2435649497	-1.250089684	1.064919002	-1.216271803	-0.6351642437	0.5413331912	-1.115023988	0.4669470891	0.0838310608	-0.3309781617	1.194770873	0.1709240179	1.464635185	0.7154219807	2.675839521	-2.514729281	0.2375141025	0.3186583044	-0.9972639857	0.09526914465	-1.487213354	-1.484764362	-1.426327351	0.6344545549	0.2869662604	-1.382942673	2.808429533	1.638231758	-0.6725818809	0.8903217848	2.018116775	1.922021759	-0.8078712728	1.102478209	-2.054399801	0.6180488433	-0.8768147039	1.275638774	1.900079663	0.248459574	-0.6906427794	1.857367931	0.1252317954	0.9031826321	-1.401455771	-0.3367211047	-0.3256487884	0.7415146896	-1.322472151	-0.3348917634	-0.01991081251	-1.918003185	-0.2372545771	-1.719168457	-0.05579895773	-0.5713305797	3.109630982	-0.2410445796	-0.8192366039	-1.598593735	-1.21938967	0.6780786569	-0.319212497	0.2290073977	1.012782951	0.9386290587	0.1127602478	0.7853662671	1.903526574	0.3609438908	0.3036667814	-0.960086008	0.7586147742	-0.4479458784	0.753955833	0.4544583178	-1.365474769	-0.4090136464	0.8144917542	-0.2778035843	2.165140088	-1.609310415	1.234428394	-0.4544214119	0.1716672453	0.2487511973	0.8611146344	2.707697475	0.2202351784	0.3184432221	2.380221111	-2.489191558	-0.4186961937	1.489636747	-0.1062776917
83	0.0078125	-1.328530141	-0.9271022615	-0.3641372055	1.051134915	-0.5308740184	-0.5628853752	-1.023467225	-1.344565231	2.027220272	-0.732941928	-0.8421385768	-1.670826408	0.3667069739	-0.4391284545	3.487777936	-2.943357767	1.884684874	1.936319302	-0.2859286006	-0.3668329064	0.596968522	1.782162715	1.349480109	-0.3110971471	-0.3394126068	0.6620706972	-0.1704518725	-0.8619554898	-0.6022089743	1.217085498	0.3784585168	0.867955966	-1.968211054	-0.8169808363	2.088343068	-0.9538077455	-2.009284208	1.038880324	-0.3111666369	0.6715107864	-2.212385221	0.5044130762	-0.149677966	-0.2177231637	0.7456949787	-0.09417118779	0.8738072711	0.4669045245	1.795033429	0.1193222278	0.5613449205	0.8054074086	2.299317564	-0.1964961536	-1.162891645	-1.896825115	0.0390062045	0.1955411186	0.592140727	1.797634122	-0.2914460263	1.216361582	2.631424211	-0.4394653342	2.73901437	-0.2308190514	-1.147082756	0.4998364948	-1.117060977	-2.436829669	-1.716274299	1.301347189	-2.564848242	2.872092584	-0.180500424	-0.8373645428	0.7776337169	-0.4953705942	0.3428337185	0.4354159937	0.4136238693	0.4513946509	-0.179652464	0.05497443118	-1.703135358	-0.8455013396	1.780094427	-1.364174863	2.531384832	1.183524668	-0.7595668862	-1.810043927	0.03981234084	1.161112092	0.5101642497	0.5563090254	-0.959953039
84	0.0078125	0.2101098951	-2.95286977	-0.1539698699	1.380045358	1.083111205	0.8775886291	2.12201878	-0.5554597264	1.24495669	0.02191579622	0.4320879027	0.8040926322	0.1184783411	0.3597558237	-0.8396888553	2.655526198	0.06048990203	0.3685357318	1.814918689	1.410057005	-0.2559920614	0.7627888633	-1.73978633	1.263573971	0.3671713239	-1.202544553	-0.774307203	0.03702406564	1.20266584	-2.288566334	1.028363414	-0.5212791865	-0.0305270393	-0.9929305223	-1.288442597	0.01494392699	-2.657078505	0.8874670358	0.3524362625	-0.9792667906	-0.7773955565	-0.3323129331	0.7475955822	-0.2934376194	-1.706566704	-1.563041084	-1.953975098	-0.08028081139	-1.583055021	1.208257323	-0.5266978062	0.4029758943	2.198719269	-0.3449576688	0.3127087658	-0.8752076985	1.217104625	-0.7267894826	0.03719917949	0.1502105108	-2.021793968	-1.119545111	0.5760151879	0.3278081078	0.853384263	0.5667946789	2.084589099	-0.8645988929	0.10965836	-1.262978725	0.09337075001	0.9759745917	-1.067051233	1.358528403	-0.2311758165	0.5256319466	1.643695	-1.074980996	-0.5915265577	-0.04099996116	-1.362572543	3.007261496	0.9556451279	-0.0537190683	1.073754617	0.9202589798	-0.5914114522	-0.9535912265	0.5553080476	-0.4548047671	2.285739078	0.1804584531	0.2531849899	2.819163958	-0.7708077498	-0.6158274328	0.6882361373
85	0.0078125	-1.438362495	-0.3492703645	-0.3351083153	-1.838615818	0.7218904598	-1.544318393	1.899210496	-1.257960663	0.9802245646	-1.309169611	-0.1206669605	-1.218066239	0.8917061897	3.06103344	0.776377628	-0.1299116327	-0.1167992348	1.085936357	1.788353172	-2.753828528	1.012969039	1.443332133	-0.6517384803	3.745123912	-0.1088361985	-0.325719651	-0.5971016033	-0.403330882	-0.1021128771	-1.624761868	0.1408245666	-0.4545691057	-1.29696974	0.1967310003	-1.074577738	1.061951621	-2.563047185	1.002305131	0.2957249134	-0.02259555983	-0.2903742694	-1.279186567	-1.248120549	-1.764081681	-2.357338626	0.7981386068	2.003250341	0.1012113421	0.7036724255	0.5155062628	1.205565956	-0.8193190413	0.1137005664	-2.195571843	-1.755928564	-2.028984767	-1.518825951	-0.790715498	-1.272910518	1.321796633	-0.9444238994	-2.159060414	0.6384012755	0.29068326	1.356338565	-1.320197602	1.17634127	0.3287848457	-1.146484828	-1.432519569	-1.785947722	0.3908389505	-2.290532551	1.372097156	-0.5011367157	2.014414835	1.557347243	1.096292366	1.469252011	-0.1819816036	-2.481802419	0.99144558	0.3401175463	-1.303083051	1.459227303	-2.015224721	-0.2932793972	1.978927735	0.4502039187	-0.6190462764	0.3316322782	-1.389598016	-1.743069529	1.233625815	0.2369174679	-2.953238422	-0.7667199288
86	0.0078125	-0.4641894222	0.6702688084	1.060143651	-0.1639932587	0.8947243662	-0.2258951832	-0.5492641301	0.4313706457	1.138382725	-0.9559086175	0.3040453484	0.995059642	-0.657704111	-1.12571538	-0.8130951378	-0.3556856714	-0.1064722117	0.07253863063	1.143676302	0.1321426907	-1.183731256	-1.005691186	-1.090776876	0.8499111572	-0.8012225038	0.2313811915	0.1264368058	-2.746187335	0.4270014864	0.6953018053	0.8833126593	1.060932674	1.764312415	-1.348262611	-0.4864755056	0.1217376001	2.753303934	0.6080788917	-0.5789460707	-1.024984197	-2.212794901	0.9733571267	-1.830005605	0.7126388401	1.406896097	0.7381792515	0.1229553413	-0.5024478497	0.2173070752	-0.5448849334	-0.5377835654	-1.075099876	0.0942859323	-1.310885738	-1.040299017	0.9853955721	0.3144182177	-0.7676719788	1.882021152	0.2618573355	-0.8941188489	-0.5385235485	0.7606548965	0.7117203953	0.5590576047	-0.6204133611	1.477125106	0.125334716	-1.04769618	1.508840282	-1.292781635	-0.1113060805	-0.9720624516	0.6224176996	-0.6653089905	-0.07137074224	0.7137524204	-0.7502460414	-1.161207333	0.2337071452	-2.485011703	-0.2555868141	0.9301105618	1.476897198	1.015337659	0.01397696224	1.198800652	2.669872651	-0.9474941903	0.7561730129	-0.4251196261	-0.5088587432	-1.388599654	1.581579954	2.780146653	1.222113855	1.583259931
87	0.0078125	-0.8482066185	-0.9309126979	-1.613226697	0.4372863556	-0.02660441404	-2.7581832	-1.077520002	0.5851612797	2.04542663	-0.8300333195	-0.2571364102	0.5300016394	1.027153872	-0.1187295419	-0.6253054756	0.8758869167	-1.639613894	0.7706227955	-1.144999664	-1.903610526	0.2146672941	1.111117196	-2.11470479	-0.3312304313	0.03027599357	0.9413212119	-0.9596391475	-2.041995071	-1.154401204	1.816697461	0.1976559956	-1.108241707	-0.4830149976	0.4714364473	-1.288436591	1.382674202	-0.7282555539	0.9030326036	0.2120438522	-0.7146505099	-0.2580325581	1.207447183	0.4147758205	-1.058763306	-1.692879259	0.2326618951	1.220692133	0.1763714214	1.428324383	-0.4590133715	-0.2388293978	2.31516881	0.9682453727	-2.771099992	0.7615939796	2.267599655	-0.2406794918	0.5178481318	0.2463759301	2.374919738	-0.5014423817	0.7116007106	-0.1969445188	0.7878400733	0.6720172113	-1.888516257	1.78240844	-1.656586834	0.1172392558	-1.132267986	0.3226077966	-0.6974924825	-0.4195091261	1.057546136	0.6799271965	0.3154767272	1.607049739	-1.297300871	-1.41069258	0.06013567323	-0.238761034	-0.1540242415	-1.410519939	0.46780981	0.8471718649	-0.6700498642	-0.6045349031	1.280867324	1.405992322	-0.4967844981	-1.459681617	-0.9573979122	-0.8728235723	-1.396339551	-0.8789558462	0.3912009349	1.127642983
88	0.0078125	-1.406897236	-0.7754377769	1.581441388	4.54439484	-0.04484949678	1.50819018	1.848544094	-0.3641064988	-0.9598459248	1.191060219	-0.2815147579	-2.260635866	-0.6519412482	0.5881727526	-0.8045362319	0.7286066848	-0.05923470556	1.381679725	0.7821075802	1.60333208	-1.593320491	1.542591613	1.140357635	1.642343506	-1.157261137	-1.919944894	2.752540224	-0.09186335927	1.420682032	1.529097741	1.864888545	0.9391444831	-1.149801943	0.2410618381	0.3341415872	-1.737242038	-0.8865874667	1.224675722	1.169525584	0.5649179132	2.434573223	-1.355609598	1.071453788	-0.4420456321	-0.3494118321	-0.7378571375	-0.6434166242	0.09704413699	2.158145915	-0.1325700459	-1.400054061	-0.1533164407	-1.048566043	-0.9909902102	-1.151897146	-0.175913023	-0.9497668077	-1.019308214	0.9051439239	2.571870848	0.6322066197	0.1841313534	-0.2754442204	1.099395619	0.6440430154	2.062043607	-1.353114717	-0.945984755	0.4736120916	-0.5929288392	0.9285576009	1.542546492	-0.1779176142	0.4138296194	-0.6576424619	-0.5869099245	0.6658310157	-0.2839120753	-0.1628918844	0.5243823178	-2.235154525	0.9700147021	-0.1438879424	1.489805464	0.6618701375	0.06411212044	-0.6421340893	-0.2424200785	-1.133875181	2.51795221	-1.285885575	0.7409093815	-1.685773687	-0.7097316885	0.1426547193	-0.5169978101	-1.759487321
89	0.0078125	-0.697544831	-1.297933731	-0.2134180279	-0.1730859872	-0.9074895129	-2.671094367	-0.2348063165	0.3814036356	0.1353793953	0.05470717194	-0.7722608976	-0.1803655485	0.5632421633	-0.6734158556	2.943698561	-0.6807453239	-0.953238161	-0.2333843771	-0.3912657821	1.30394126	-1.834822961	0.3802732013	-2.573978182	-0.4198213407	-0.1965683568	-0.08054174924	-1.098836415	0.7948422976	-1.233551028	0.09391828988	1.230295573	2.348636662	0.3694151443	0.4798172593	-1.475268579	1.278706016	0.4087392376	0.7258822604	-0.1487587586	-1.028727077	0.008413540406	-1.499080676	-2.149378378	-1.125759142	-0.7470215837	-0.630502231	1.543516791	0.1035280494	0.7001848201	0.5251339465	0.1681658243	0.1396261761	-0.2147197728	-1.07606594	-3.523508471	1.475690581	0.5219705872	0.9344580249	0.5855689004	0.6845923551	0.7117300568	0.7369826466	-0.7790556402	1.012574423	0.005273732423	-1.384198495	-0.563379704	2.134859234	0.5789201998	0.7659955595	0.5380573863	0.7061862298	0.476428673	1.127040066	1.659946714	-1.27728279	-0.5690426227	1.36505472	0.5270896681	1.210005714	-2.354359571	1.465409222	-0.5160255361	0.1693531792	-0.8628256667	0.6202179548	-0.2442975206	0.3476652158	-1.362138766	0.8399614943	1.286885693	-0.6265080568	0.628127336	-0.03079060896	-1.679713479	-1.823017831	1.411479133
90	0.0078125	-0.09720273079	-2.862144575	-0.7789176268	0.7155347422	1.68406212	0.9422814947	-0.4919795895	0.322684745	-1.071088786	0.8517153935	2.015032714	0.7642170732	-0.6505931	-1.503835051	1.285814456	-0.4094818772	-0.9317168831	1.581829753	0.08262262407	-1.736480585	1.573902264	-2.177488965	0.1085020949	0.8661205507	-0.3379915055	-1.05716353	-0.3663964245	0.3992361025	-0.4799598952	-1.436098045	-0.9776403152	-0.9144867455	-0.4536780637	0.07116335448	0.7543876355	2.365583246	1.090679765	-2.312913634	-0.3320113638	-0.2392537951	0.7050907055	1.425321057	-3.187291086	0.5963722904	-0.5616157404	1.375949502	-1.875073262	-0.07871755058	-0.04072409802	-0.8033582854	-1.106215373	-1.319726197	1.500078732	-1.474191903	0.9104111016	0.8487771636	-0.5134571183	2.074277418	1.371602952	1.284729037	-1.887723282	-2.217756939	0.5524621719	1.357138398	-0.05282343673	0.2826999305	0.5565756197	0.2409090426	0.8039391266	0.5463552621	0.7254220438	1.305139332	-0.5624174053	-4.992814197	-1.622082847	-0.06291527917	-1.435298923	-0.5807169832	1.500867063	0.09019905299	-0.7070625529	0.9004818766	-1.541918353	0.6629094317	-0.940908216	-1.366865008	0.756061047	0.8387777143	-1.638282136	-0.2338626382	-0.8445369734	0.1041487286	0.28882384	-0.5884066306	0.238470006	0.4161013838	-1.244407159
